userid_x,userid_y,N_previous,n_prev_match,CE_alter,Pi_alter,meetup,Rank,CCE_alters,Pi_alters,CCE_ego_alter,Pi_ego_alter,CCE_ego_alters,Pi_ego_alters,LZ_entropy,Pi,ODLR,CODLR,category,a_Pi
richard-titus,tim-shey,873,126,8.958274362000001,0.074612422,8,1,8.958274362000001,0.074612422,6.048881263999999,0.454518775,6.048881263999999,0.454518775,6.173431227999999,0.440622907,0.053484603,0.053484603,social network,0.41554414730324146
richie-edquid,eye,507,105,7.8870692039999994,0.184620323,47,1,7.8870692039999994,0.184620323,6.405294597,0.38310064200000005,6.405294597,0.38310064200000005,6.659590026,0.351478247,0.184615385,0.184615385,social network,0.40099790085471454
rick-turoczy,marcelino-alvarez,916,423,7.528274747,0.18593456,15,1,7.528274747,0.18593456,4.475776945,0.5836347129999999,4.475776945,0.5836347129999999,4.57798035,0.572085818,0.144970414,0.144970414,social network,0.4935395982806855
rick-webb,nate-bolt,1180,213,9.465890607,0.101743665,25,1,9.465890607,0.101743665,6.1606945589999995,0.484366811,6.1606945589999995,0.484366811,6.239528572,0.47640101799999995,0.091085271,0.091085271,social network,0.48064920375115305
rick-wion,tyler-travitz,786,231,8.714460746,0.173649155,19,1,8.714460746,0.173649155,5.716030448,0.5157238000000001,5.716030448,0.5157238000000001,5.8246031920000005,0.504643318,0.05724299099999999,0.05724299099999999,social network,0.5950387093434739
ricky-engelberg,j-allen,799,215,8.511713027,0.163259549,43,1,8.511713027,0.163259549,6.158097033,0.450823119,6.158097033,0.450823119,6.324652433,0.432453242,0.12665684800000002,0.12665684800000002,social network,0.502685652419219
ricky-yean,chris-mccann8,1006,170,8.193269127,0.06772716200000001,5,1,8.193269127,0.06772716200000001,5.463213112,0.468652568,5.463213112,0.468652568,5.546731653999999,0.458460485,0.15294117599999998,0.15294117599999998,social network,0.394705178787852
ritwik-dey,geetika-agrawal,258,153,7.02671499,0.276780223,11,1,7.02671499,0.276780223,4.910123873,0.541512001,4.910123873,0.541512001,5.030255955,0.527765946,0.09919571,0.09919571,social network,0.3931161761921969
rob-fishman,danielle-oliver,448,67,8.342714938,0.175537606,7,1,8.342714938,0.175537606,6.651679908999999,0.388823779,6.651679908999999,0.388823779,6.808408393,0.37059514299999996,0.08675078900000001,0.08675078900000001,social network,0.3098740148012101
robert-scoble,michael-celiceo,573,52,8.681564979,0.086529371,6,1,8.681564979,0.086529371,6.237598432,0.418416126,6.237598432,0.418416126,6.3734705,0.40246195799999995,0.074003795,0.074003795,social network,0.38176589939737077
rod-begbie,meg-croz,861,524,7.856971473,0.23533171100000003,36,1,7.856971473,0.23533171100000003,4.979235186,0.568151449,4.979235186,0.568151449,5.1066898169999995,0.554878203,0.097039474,0.097039474,social network,0.4650147278474018
rodrigo-zannin,carlos-merigo,915,739,6.978797008,0.262841258,119,1,6.978797008,0.262841258,3.7539745160000004,0.660687514,3.7539745160000004,0.660687514,3.8625966860000003,0.6489619179999999,0.283076923,0.283076923,social network,0.5752099742299149
roel-cobben,gertjan-baarda,233,49,7.596272416000001,0.189456242,1,1,7.596272416000001,0.189456242,4.4667175189999995,0.589776218,4.4667175189999995,0.589776218,4.499544611,0.586137138,0.024657534,0.024657534,social network,0.4910295160369835
ron-villacarillo,lee-remias,393,377,6.66107747,0.36659477100000004,113,1,6.66107747,0.36659477100000004,5.52860007,0.497913734,5.52860007,0.497913734,5.846146028,0.462252626,0.20384615399999997,0.20384615399999997,social network,0.4533819406633545
rosie-siman,noelle-sadler,1575,231,8.892427196,0.106252363,35,1,8.892427196,0.106252363,6.837534172000001,0.374282344,6.837534172000001,0.374282344,6.955223585,0.360628264,0.123893805,0.123893805,social network,0.4992391225779698
ryan-king,dan-dofter,1307,293,8.039285636,0.143989864,26,1,8.039285636,0.143989864,5.882430964,0.43729753299999996,5.882430964,0.43729753299999996,5.9831583760000004,0.42515811200000003,0.288461538,0.288461538,social network,0.4758695397804501
ryan-lawler,yuna-park,839,148,8.522581639,0.13818711,45,1,8.522581639,0.13818711,6.5030799120000005,0.399758801,6.5030799120000005,0.399758801,6.74657344,0.37125976299999996,0.187919463,0.187919463,social network,0.32206902078965544
ryan-matzner,mae-karwowski,528,145,8.07664064,0.183211292,92,1,8.07664064,0.183211292,5.535281648,0.498704059,5.535281648,0.498704059,5.738467709,0.47606315200000004,0.24716981100000002,0.24716981100000002,social network,0.3640781398700738
ryan-meray,henry-balanon,538,127,8.380769485,0.093045099,12,1,8.380769485,0.093045099,5.241858218,0.515041427,5.241858218,0.515041427,5.3433701430000005,0.503508241,0.120649652,0.120649652,social network,0.33604387783996853
ryan-sarver,maya-baratz,1527,192,8.093276289,0.10276696199999999,38,1,8.093276289,0.10276696199999999,6.493358532999999,0.344431285,6.493358532999999,0.344431285,6.449876446,0.35016953,0.34444444399999996,0.34444444399999996,social network,0.48929364216528437
sabine-de-witte,hilbrand-buurma,552,238,8.109542003,0.22624703899999998,39,1,8.109542003,0.22624703899999998,5.558807742999999,0.519194471,5.558807742999999,0.519194471,5.6693705660000004,0.507630821,0.09623431,0.09623431,social network,0.4364786947881118
sachar-kriwoj,nico-lumma,1366,272,8.505369711,0.048327472999999996,3,1,8.505369711,0.048327472999999996,5.084451637,0.527225882,5.084451637,0.527225882,5.099934866,0.525465631,0.08478803,0.08478803,social network,0.545341084249538
sam-ys-yoo,d1co,510,208,7.546346072,0.16208625,8,1,7.546346072,0.16208625,4.620349929,0.559561591,4.620349929,0.559561591,4.729143038,0.546839282,0.065789474,0.065789474,social network,0.5630906749905803
samuel-f-parent,lada-etgeorges,681,34,9.328396346,0.132254073,3,1,9.328396346,0.132254073,5.5835086060000005,0.545621636,5.5835086060000005,0.545621636,5.595535896,0.544460846,0.010919017,0.010919017,social network,0.6472273854612258
sandra-karis,steven-van-wel,548,238,6.626192316,0.30908071600000003,78,1,6.626192316,0.30908071600000003,5.767104173,0.42355560200000003,5.767104173,0.42355560200000003,6.103192246,0.38004724700000003,0.329113924,0.329113924,social network,0.4078751125303766
sanjive-khosla,abeer-mk,1728,308,8.908451967000001,0.054788245,4,1,8.908451967000001,0.054788245,5.484538811,0.507212908,5.484538811,0.507212908,5.538842074,0.501261941,0.16909090899999998,0.16909090899999998,social network,0.5258337895768598
sarah-conley,lesley-forrester,932,336,8.209484924,0.17309976100000002,82,1,8.209484924,0.17309976100000002,5.011463271,0.559233102,5.011463271,0.559233102,5.186617731,0.540625879,0.24686941,0.24686941,social network,0.38593066495686934
sarah-cooley,alexis4,361,35,8.28783597,0.159647638,16,1,8.28783597,0.159647638,5.994880349,0.45085955200000005,5.994880349,0.45085955200000005,6.033480389,0.44647878700000004,0.081374322,0.081374322,social network,0.4343516533211246
saul-colt,chrissie-brodigan,152,34,6.930772384,0.26646958,4,1,6.930772384,0.26646958,5.130224736000001,0.502879139,5.130224736000001,0.502879139,5.206578451,0.493678128,0.040880503,0.040880503,social network,0.29627260094715746
schneidermike-schneidermike,rachel-levy,966,143,8.932543212999999,0.041778145,4,1,8.932543212999999,0.041778145,5.939703885,0.45415031,5.939703885,0.45415031,6.035848268,0.443179172,0.08785046699999999,0.08785046699999999,social network,0.4033028259424135
sean-callanan,ollie-spragg,270,47,7.636302791,0.194304256,17,1,7.636302791,0.194304256,5.817839075,0.43825488100000004,5.817839075,0.43825488100000004,5.945325327999999,0.42269320299999996,0.121134021,0.121134021,social network,0.5259585473297282
sean-mcdonald,ed-lee,446,493,5.53123626,0.430215067,20,1,5.53123626,0.430215067,4.060933878999999,0.611739109,4.060933878999999,0.611739109,4.193293047,0.596324439,0.08300395299999999,0.08300395299999999,social network,0.5842691192247118
selene-liszka,jason-liszka,561,397,6.256878996,0.418917159,256,1,6.256878996,0.418917159,5.997000862999999,0.448803871,5.997000862999999,0.448803871,6.96547339,0.334052516,0.424354244,0.424354244,social network,0.3627582655931004
senator-john-blutarski,mandy-lawson,910,403,8.813164158,0.07122195,40,1,8.813164158,0.07122195,4.365065198,0.624812849,4.365065198,0.624812849,4.4180010460000005,0.619416382,0.038461537999999997,0.038461537999999997,social network,0.616735598242808
seth-blank,tara-hunt,787,248,7.40714398,0.229367089,27,1,7.40714398,0.229367089,5.602947893,0.464577946,5.602947893,0.464577946,5.841489957,0.435891187,0.179487179,0.179487179,social network,0.370107632099226
seth-weisfeld,zachary-blank,1638,197,7.916263193,0.029772245,38,1,7.916263193,0.029772245,5.39986733,0.446201825,5.39986733,0.446201825,5.209251618,0.47089238299999997,0.344,0.344,social network,0.45766910736600064
shashi-bellamkonda,chris-hutchins,388,20,8.360694126,0.073436631,2,1,8.360694126,0.073436631,6.216489585,0.390411884,6.216489585,0.390411884,6.272511778999999,0.383365481,0.017811705,0.017811705,social network,0.344753639880614
sim-sullen,stefan-evertz,560,124,8.429634627999999,0.134955906,8,1,8.429634627999999,0.134955906,5.699015042,0.48266578600000004,5.699015042,0.48266578600000004,5.794106974,0.472045782,0.060661765,0.060661765,social network,0.6630699719625874
siobhan-quinn,dens,1505,801,7.415928847000001,0.302110202,18,1,7.415928847000001,0.302110202,4.887383227,0.58255929,4.887383227,0.58255929,5.070344052,0.563861851,0.14285714300000002,0.14285714300000002,social network,0.41598556816178806
sonali-sridhar,rolando-penate,151,11,7.1207940270000005,0.254642683,2,1,7.1207940270000005,0.254642683,5.9045383760000005,0.417620492,5.9045383760000005,0.417620492,5.960559152999999,0.410577963,0.034090908999999996,0.034090908999999996,social network,0.376898103356929
soup-soup,david-lifson,388,17,8.421186047,0.068685687,2,1,8.421186047,0.068685687,6.049789933,0.41404659899999996,6.049789933,0.41404659899999996,6.112478167999999,0.406336511,0.056930693,0.056930693,social network,0.3310036640626047
spam,sicky,233,92,7.557875761,0.304547662,9,1,7.557875761,0.304547662,6.038367328,0.474562656,6.038367328,0.474562656,6.095144952,0.46854049,0.050452780999999995,0.050452780999999995,social network,0.43814213629902127
spencer-schoeben,laura-boychenko,1070,259,8.482789062,0.046302817999999996,2,1,8.482789062,0.046302817999999996,4.4931976030000005,0.5915122629999999,4.4931976030000005,0.5915122629999999,4.566648251,0.583459477,0.089285714,0.089285714,social network,0.5334719995707938
steffen-siegrist,philipp-renger,506,31,8.870796636,0.20084611600000002,6,1,8.870796636,0.20084611600000002,6.546754513,0.455356014,6.546754513,0.455356014,6.57992092,0.45201488799999995,0.017902813,0.017902813,social network,0.43177831115379733
stefigno,max-trisolino,174,37,6.912329027,0.200482735,2,1,6.912329027,0.200482735,5.202100215,0.456489359,5.202100215,0.456489359,5.316847352,0.441076384,0.041860465,0.041860465,social network,0.398128875541213
stephen-koch,daniel-s1,538,379,6.921315873999999,0.295480937,26,1,6.921315873999999,0.295480937,5.02360554,0.530794845,5.02360554,0.530794845,5.1751145339999995,0.513397633,0.109375,0.109375,social network,0.4664887025667393
steve-green,christine8,198,10,7.592158392000001,0.301082358,1,1,7.592158392000001,0.301082358,6.219128212,0.45574648799999995,6.219128212,0.45574648799999995,6.228398116,0.454754096,0.005148005,0.005148005,social network,0.32744639025122135
steven-moore,stephanie-moss,728,105,9.045610179,0.087670759,4,1,9.045610179,0.087670759,5.6257817260000005,0.510209084,5.6257817260000005,0.510209084,5.710887905,0.501229766,0.058739255,0.058739255,social network,0.4178694123389149
stuart-tracte,damien-basile,2292,522,7.960870299,0.177023557,57,1,7.960870299,0.177023557,5.33403273,0.510512025,5.33403273,0.510512025,5.4216530370000005,0.50065274,0.385775862,0.385775862,social network,0.41220806577446006
suki-b,andrei-zmievski,1366,289,9.029853476,0.139581861,27,1,9.029853476,0.139581861,6.409080381,0.448218396,6.409080381,0.448218396,6.6315354310000005,0.42467360200000004,0.173864895,0.173864895,social network,0.41144563135367296
summer-bedard,michael-delgaudio,271,22,7.862904554,0.174283837,11,1,7.862904554,0.174283837,6.025676944,0.421216569,6.025676944,0.421216569,6.108803295,0.411111024,0.066508314,0.066508314,social network,0.452868124439166
sunghwan-kim,4280,1156,327,6.783988762999999,0.19779067600000003,27,1,6.783988762999999,0.19779067600000003,4.697765844,0.510976598,4.697765844,0.510976598,4.549016041000001,0.53034117,0.16842105300000001,0.16842105300000001,social network,0.8316431380348276
suzanne-marlatt,katey-mcgarr,479,420,6.124335726,0.373008345,14,1,6.124335726,0.373008345,4.478870341,0.57617492,4.478870341,0.57617492,4.6026097319999995,0.56186784,0.124590164,0.124590164,social network,0.47916603787779904
sven-ahrens,christine-van-renssen,1788,858,8.602243986,0.06390925900000001,4,1,8.602243986,0.06390925900000001,3.2702503760000003,0.7254620479999999,3.2702503760000003,0.7254620479999999,3.3213150999999996,0.7204592390000001,0.050660792999999996,0.050660792999999996,social network,0.677306337468438
sven-wiesner,olli,206,159,6.513608412000001,0.30991119300000003,58,1,6.513608412000001,0.30991119300000003,4.961137215,0.513586721,4.961137215,0.513586721,5.098097983,0.496832548,0.16197183099999998,0.16197183099999998,social network,0.4630925897161592
syochin,ihase,643,625,6.716837532,0.170598747,8,1,6.716837532,0.170598747,3.5555057469999998,0.642031703,3.5555057469999998,0.642031703,3.59738413,0.636880902,0.245283019,0.245283019,social network,0.5430057833771664
tara-hunt,jerome-paradis,931,128,8.487454807,0.098179968,29,1,8.487454807,0.098179968,6.365704019,0.393241369,6.365704019,0.393241369,6.555439643,0.370107632,0.127615063,0.127615063,social network,0.6137881774686296
terrence,wendy-staats,615,179,8.599779182999999,0.213909947,23,1,8.599779182999999,0.213909947,6.414361021,0.45734721,6.414361021,0.45734721,6.532148284,0.445210695,0.06003937,0.06003937,social network,0.39156625449227467
tessa-horehled,sam-lawrence,1207,930,8.425344505,0.265512663,22,1,8.425344505,0.265512663,5.713472106,0.543373116,5.713472106,0.543373116,5.861982605,0.529288702,0.109907121,0.109907121,social network,0.5004640088426898
thais-lima,danny-nathan,1419,267,7.481367961,0.19712657,65,1,7.481367961,0.19712657,5.868199755,0.42006126200000005,5.868199755,0.42006126200000005,5.907930695,0.415061234,0.26666666699999997,0.26666666699999997,social network,0.6236613755207857
the-corcoran-group,vince-collura,867,107,9.296369304,0.099886344,17,1,9.296369304,0.099886344,6.513328883,0.436653561,6.513328883,0.436653561,6.564597606,0.431213247,0.015607581,0.015607581,social network,0.5711740477323749
thoma-daneau,jean-philip-thibault,962,195,7.6337692310000005,0.110221126,14,1,7.6337692310000005,0.110221126,4.862369923999999,0.518098092,4.862369923999999,0.518098092,4.9171688289999995,0.511334262,0.20384615399999997,0.20384615399999997,social network,0.6216554022119173
tikva-morowati,alli,1056,138,8.52784446,0.058777829000000004,18,1,8.52784446,0.058777829000000004,6.1836210970000005,0.402203541,6.1836210970000005,0.402203541,6.399941895,0.375380847,0.208530806,0.208530806,social network,0.40782075076794194
tim-shey,jamie-dubs-wilkinson,322,53,7.854607715,0.16644963699999998,7,1,7.854607715,0.16644963699999998,5.894541982000001,0.432216356,5.894541982000001,0.432216356,6.031272455,0.41554414700000003,0.06234414,0.06234414,social network,0.25953827955988396
timoni-grone,james-yu,1125,333,8.14562014,0.178310043,21,1,8.14562014,0.178310043,5.94342103,0.455547983,5.94342103,0.455547983,6.14386697,0.432682215,0.179487179,0.179487179,social network,0.5052772263998395
tina-hui,louis-gray,990,155,9.168873841,0.12291602300000001,36,1,9.168873841,0.12291602300000001,6.773363926,0.41098678899999996,6.773363926,0.41098678899999996,6.922818309,0.394870234,0.066448802,0.066448802,social network,0.4860867907344356
toby-padilla,maribel-castellanos,298,72,7.346908955,0.19323564,74,1,7.346908955,0.19323564,5.537648858,0.447601695,5.537648858,0.447601695,5.665712654,0.431345366,0.27574750800000003,0.27574750800000003,social network,0.32724261360500023
todd-carpenter,pamela-vaughter,884,283,7.368709176,0.270389974,126,1,7.368709176,0.270389974,6.105135388,0.427606902,6.105135388,0.427606902,6.587641832999999,0.36983611299999997,0.321862348,0.321862348,social network,0.40458664291874574
tom-mascardo,eddie-mansfield,882,65,9.207463872,0.010117805,9,1,9.207463872,0.010117805,6.458490356,0.405082554,6.458490356,0.405082554,6.520464211,0.39791230200000005,0.031825796,0.031825796,social network,0.5899818839837297
tony-bacigalupo,ana-h,814,355,6.885061651,0.293347357,38,1,6.885061651,0.293347357,4.823059289,0.549797965,4.823059289,0.549797965,4.942516822,0.5361557060000001,0.2,0.2,social network,0.4453841664305647
